Files	file_content	vessel_type	position_in_tube	time_in_water	slide_id
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0011/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_0_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_0_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_0_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_0_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_0_4_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_0_4_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_1_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_1_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_1_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_1_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_1_4_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_1_4_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_2_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_2_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_3_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_3_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_3_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_3_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_3_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_3_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_3_4_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pool_3_4_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0012/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0013/pool_0_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0013/pool_0_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0013/pool_0_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0013/pool_0_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0013/pool_1_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0013/pool_1_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0013/pool_1_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0013/pool_1_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0013/pool_2_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0013/pool_2_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0013/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0013/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_1_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_1_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_1_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_1_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_1_4_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_1_4_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_2_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_2_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_2_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_2_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_2_4_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_2_4_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_3_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_3_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_3_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_3_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_4_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_4_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_4_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pool_4_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0014/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0015/pool_0_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0015/pool_0_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0015/pool_0_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0015/pool_0_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0015/pool_1_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0015/pool_1_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0015/pool_1_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0015/pool_1_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0015/pool_2_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0015/pool_2_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0015/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0015/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0016/pool_0_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0016/pool_0_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0016/pool_2_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0016/pool_2_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0016/pool_3_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0016/pool_3_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0016/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0016/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0017/pool_2_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0017/pool_2_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0017/pool_2_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0017/pool_2_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0017/pool_2_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0017/pool_2_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0017/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0017/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0018/pool_0_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0018/pool_0_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0018/pool_2_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0018/pool_2_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0018/pool_2_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0018/pool_2_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0018/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0018/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/pool_0_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/pool_0_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/pool_0_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/pool_0_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/pool_1_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/pool_1_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/pool_2_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/pool_2_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/pool_2_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/pool_2_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/pool_3_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/pool_3_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0019/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_1_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_1_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_1_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_1_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_2_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_2_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_3_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_3_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_3_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_3_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_3_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_3_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_4_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pool_4_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0020/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0021/pool_0_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0021/pool_0_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0021/pool_1_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0021/pool_3_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0021/pool_3_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0021/pool_3_4_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0021/pool_3_4_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0021/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0021/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/pool_0_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/pool_0_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/pool_0_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/pool_0_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/pool_1_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/pool_1_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/pool_2_0_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/pool_2_0_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/pool_2_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/pool_2_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/pool_3_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/pool_3_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0022/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0023/pool_1_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0023/pool_1_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0023/pool_2_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0023/pool_2_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0023/pool_4_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0023/pool_4_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0023/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0023/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0024/pool_1_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0024/pool_1_3_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0024/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0024/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0025/pool_2_1_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0025/pool_2_1_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0025/poolmap.txt	detected pool positions	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0025/pools_detected.jpg	image of detected pools	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0026/pool_0_2_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0026/pool_0_2_tracks.csv	coordinates from cell tracking	pools	top	21	S1-Cr3-T
AMID-04_CC-124_pools/S1-Cr3-T/processed/s1-cr3-t-timelapse_0026/pool_0_3_segmented.tiff	segmented time lapse	pools	top	21	S1-Cr3-T
